uid,ob_time,id,id_type,met_domain_name,version_num,src_id,rec_st_ind,wind_speed_unit_id,src_opr_type,wind_direction,wind_speed,prst_wx_id,past_wx_id_1,past_wx_id_2,cld_ttl_amt_id,low_cld_type_id,med_cld_type_id,hi_cld_type_id,cld_base_amt_id,cld_base_ht,visibility,msl_pressure,cld_amt_id_1,cloud_type_id_1,cld_base_ht_id_1,cld_amt_id_2,cloud_type_id_2,cld_base_ht_id_2,cld_amt_id_3,cloud_type_id_3,cld_base_ht_id_3,cld_amt_id_4,cloud_type_id_4,cld_base_ht_id_4,vert_vsby,air_temperature,dewpoint,wetb_temp,stn_pres,alt_pres,ground_state_id,q10mnt_mxgst_spd,cavok_flag,cs_hr_sun_dur,wmo_hr_sun_dur,wind_direction_q,wind_speed_q,prst_wx_id_q,past_wx_id_1_q,past_wx_id_2_q,cld_ttl_amt_id_q,low_cld_type_id_q,med_cld_type_id_q,hi_cld_type_id_q,cld_base_amt_id_q,cld_base_ht_q,visibility_q,msl_pressure_q,air_temperature_q,dewpoint_q,wetb_temp_q,ground_state_id_q,cld_amt_id_1_q,cloud_type_id_1_q,cld_base_ht_id_1_q,cld_amt_id_2_q,cloud_type_id_2_q,cld_base_ht_id_2_q,cld_amt_id_3_q,cloud_type_id_3_q,cld_base_ht_id_3_q,cld_amt_id_4_q,cloud_type_id_4_q,cld_base_ht_id_4_q,vert_vsby_q,stn_pres_q,alt_pres_q,q10mnt_mxgst_spd_q,cs_hr_sun_dur_q,wmo_hr_sun_dur_q,meto_stmp_time,midas_stmp_etime,wind_direction_j,wind_speed_j,prst_wx_id_j,past_wx_id_1_j,past_wx_id_2_j,cld_amt_id_j,cld_ht_j,visibility_j,msl_pressure_j,air_temperature_j,dewpoint_j,wetb_temp_j,vert_vsby_j,stn_pres_j,alt_pres_j,q10mnt_mxgst_spd_j,rltv_hum,rltv_hum_j,snow_depth,snow_depth_q,drv_hr_sun_dur,drv_hr_sun_dur_q
204292,2018-10-28 02:00:00,4831,DCNN,AWSHRLY,1,658,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,2,-0.3,1.2,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 01:57:00,0,,,,,,,,,,,,K,,,,,85.3,A,0,,0,
184250,2018-10-28 02:00:00,4835,DCNN,CARLOS,1,660,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,2.1,0.1,1.4,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 02:04:00,0,,,,,,,,,,,,K,,,,,87.2,A,0,,0,
201180,2018-10-28 02:00:00,EGBB,ICAO,HWND6910,1,593,1011,,0,340,10,,0,,,,,,,0,1000,0,3,,72,,,0,,,0,,,0,0,3,1,2.2,0,1020,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,,,,,,,,,,,,1,,,,2018-10-28 01:49:00,1392,,,,,,,,,,,,,,,,,86,A,0,,0,
196224,2018-10-28 02:00:00,EGNX,ICAO,CARLOS,1,18919,1011,,0,20,9,,0,,,,,,,0,1000,0,3,,39,6,,72,6,,114,,,0,0,4,3,3.6,0,1020,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,1,,1,1,,1,,,,,,1,,,,2018-10-28 01:51:00,1390,,,,,,,,,,,,,,,,,93.4,A,0,,0,
201221,2018-10-28 03:00:00,03354,WMO,HWND6910,1,556,1011,4,5,20,10,,0,,6,,,,,100,4500,1021.4,3,,111,4,,150,,,0,,,0,0,4.4,2.2,3.5,1006.8,0,0,20,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,1,,1,2018-10-28 02:51:00,0,,,,,,,,,,,,K,,,,,85.1,A,0,,0,1
201226,2018-10-28 03:00:00,03529,WMO,HWND6910,1,657,1011,4,5,330,6,,0,,4,,,,,60,3000,1020.8,4,,60,,,0,,,0,,,0,0,1,-0.1,0.6,1016.3,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,101,101,101,,1,,1,,,,,,,,,,,1,,,,,2018-10-28 02:53:00,0,,,,,,,,,,,,K,,,,,92.1,A,0,,0,
203800,2018-10-28 03:00:00,03535,WMO,SYNOP,1,19187,1011,4,5,350,10,,0,,7,,,,,30,4500,1020.5,6,,42,5,,96,,,0,,,0,0,3.7,2.1,3.1,1008.5,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-28 02:53:00,0,,,,,,,,,,,,K,,,,,89.7,A,0,,0,1
184195,2018-10-28 03:00:00,03544,WMO,CARLOS,1,595,1011,4,7,30,9,21,0,,6,,,,,100,2600,1019.9,5,,108,,,0,,,0,,,0,0,3.6,2.7,3.2,1006.5,0,0,0,,0,0,1,1,1,,,1,,,,,1,1,1,1,1,1,,1,,1,,,,,,,,,,,1,,,,,2018-10-28 10:01:00,0,,,,,,,,,,,,K,,,,,93,A,0,,0,
184153,2018-10-28 03:00:00,4130,DCNN,CARLOS,1,542,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4.2,2.6,3.6,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 02:58:00,0,,,,,,,,,,,,K,,,,,90.1,A,0,,0,
203468,2018-10-28 03:00:00,4202,DCNN,WADRAIN,1,554,1011,4,6,30,7,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,5.1,2.7,4.1,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 03:04:00,0,,,,,,,,,,,,K,,,,,84.1,A,0,,0,1
200324,2018-10-28 03:00:00,4303,DCNN,CARLOS,1,30529,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4.3,2.5,3.6,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 02:58:00,0,,,,,,,,,,,,K,,,,,88.4,A,0,,0,
203996,2018-10-28 03:00:00,4453,DCNN,WADRAIN,1,596,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,3.1,1.2,2.4,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,2018-10-28 03:00:00,0,,,,,,,,,,,,K,,,,,87.8,A,0,,0,
201881,2018-10-28 03:00:00,4458,DCNN,WADRAIN,1,24102,1011,4,6,10,8,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4,2.4,3.4,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 03:04:00,0,,,,,,,,,,,,K,,,,,90,A,0,,0,1
203752,2018-10-28 03:00:00,4617,DCNN,WAMRAIN,1,622,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,1.7,0.5,1.3,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 02:58:00,0,,,,,,,,,,,,K,,,,,92.5,A,0,,0,
185179,2018-10-28 03:00:00,4787,DCNN,CARLOS,1,651,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,2.6,0.8,1.9,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 03:04:00,0,,,,,,,,,,,,K,,,,,87.5,A,0,,0,
204292,2018-10-28 03:00:00,4831,DCNN,AWSHRLY,1,658,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,2.2,0.2,1.5,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 02:57:00,0,,,,,,,,,,,,K,,,,,87.3,A,0,,0,
184250,2018-10-28 03:00:00,4835,DCNN,CARLOS,1,660,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,2.4,0.9,1.8,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 03:04:00,0,,,,,,,,,,,,K,,,,,89.3,A,0,,0,
201180,2018-10-28 03:00:00,EGBB,ICAO,HWND6910,1,593,1011,,0,350,10,,0,,,,,,,0,1000,0,8,,42,,,0,,,0,,,0,0,4,2,3.2,0,1020,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,,,,,,,,,,,,1,,,,2018-10-28 02:52:00,1329,,,,,,,,,,,,,,,,,86.7,A,0,,0,
196224,2018-10-28 03:00:00,EGNX,ICAO,CARLOS,1,18919,1011,,0,20,9,,0,,,,,,,0,1000,0,3,,72,6,,141,,,0,,,0,0,4,3,3.6,0,1020,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,1,,1,,,,,,,,,1,,,,2018-10-28 02:52:00,1329,,,,,,,,,,,,,,,,,93.4,A,0,,0,
201221,2018-10-28 04:00:00,03354,WMO,HWND6910,1,556,1011,4,5,20,7,,0,,3,,,,,100,4500,1021.5,2,,126,,,0,,,0,,,0,0,3.3,1.6,2.6,1006.9,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,,,,,,,,,,,1,,,,1,2018-10-28 03:51:00,0,,,,,,,,,,,,K,,,,,87.9,A,0,,0,1
201226,2018-10-28 04:00:00,03529,WMO,HWND6910,1,657,1011,4,5,340,7,,0,,7,,,,,60,1800,1020.9,2,,66,5,,93,,,0,,,0,0,2.8,2,2.5,1016.5,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,101,101,101,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-28 03:53:00,0,,,,,,,,,,,,K,,,,,94.6,A,0,,0,
203800,2018-10-28 04:00:00,03535,WMO,SYNOP,1,19187,1011,4,5,360,11,,0,,7,,,,,100,5000,1020.8,1,,96,6,,114,,,0,,,0,0,4.4,2.4,3.6,1008.9,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-28 03:52:00,0,,,,,,,,,,,,K,,,,,86.7,A,0,,0,1
184195,2018-10-28 04:00:00,03544,WMO,CARLOS,1,595,1011,4,5,30,8,,0,,7,,,,,30,1900,1020.1,3,,36,5,,102,,,0,,,0,0,4.3,3.4,3.9,1006.8,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-28 10:01:00,0,,,,,,,,,,,,K,,,,,93.3,A,0,,0,
184153,2018-10-28 04:00:00,4130,DCNN,CARLOS,1,542,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,3.7,2.7,3.3,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 03:58:00,0,,,,,,,,,,,,K,,,,,93.2,A,0,,0,
203468,2018-10-28 04:00:00,4202,DCNN,WADRAIN,1,554,1011,4,6,10,7,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4.6,2.8,3.9,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 04:05:00,0,,,,,,,,,,,,K,,,,,88.7,A,0,,0,1
200324,2018-10-28 04:00:00,4303,DCNN,CARLOS,1,30529,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4.4,2.3,3.6,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 03:58:00,0,,,,,,,,,,,,K,,,,,86.9,A,0,,0,
203996,2018-10-28 04:00:00,4453,DCNN,WADRAIN,1,596,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4.6,2.8,3.9,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,2018-10-28 03:59:00,0,,,,,,,,,,,,K,,,,,88.7,A,0,,0,
201881,2018-10-28 04:00:00,4458,DCNN,WADRAIN,1,24102,1011,4,6,10,7,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4.4,2.7,3.7,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 04:03:00,0,,,,,,,,,,,,K,,,,,88.4,A,0,,0,1
203752,2018-10-28 04:00:00,4617,DCNN,WAMRAIN,1,622,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,1.7,0.7,1.3,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 03:58:00,0,,,,,,,,,,,,K,,,,,92.5,A,0,,0,
185179,2018-10-28 04:00:00,4787,DCNN,CARLOS,1,651,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,2.1,0.8,1.6,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 04:05:00,0,,,,,,,,,,,,K,,,,,90.9,A,0,,0,
204292,2018-10-28 04:00:00,4831,DCNN,AWSHRLY,1,658,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,2.8,1.1,2.2,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 03:57:00,0,,,,,,,,,,,,K,,,,,89.4,A,0,,0,
184250,2018-10-28 04:00:00,4835,DCNN,CARLOS,1,660,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,3.2,2.1,2.8,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 04:03:00,0,,,,,,,,,,,,K,,,,,93,A,0,,0,
201180,2018-10-28 04:00:00,EGBB,ICAO,HWND6910,1,593,1011,,0,360,10,,0,,,,,,,0,1000,0,1,,48,6,,99,,,0,,,0,0,4,3,3.6,0,1020,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,1,,1,,,,,,,,,1,,,,2018-10-28 03:52:00,1269,,,,,,,,,,,,,,,,,93.4,A,0,,0,
196224,2018-10-28 04:00:00,EGNX,ICAO,CARLOS,1,18919,1011,,0,360,8,,0,,,,,,,0,1000,0,1,,48,3,,114,,,0,,,0,0,4,2,3.2,0,1020,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,1,,1,,,,,,,,,1,,,,2018-10-28 03:52:00,1269,,,,,,,,,,,,,,,,,86.7,A,0,,0,
201221,2018-10-28 05:00:00,03354,WMO,HWND6910,1,556,1011,4,5,20,12,,0,,7,,,,,100,4500,1022,1,,117,6,,132,,,0,,,0,0,4.4,0.9,3,1007.4,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,1,2018-10-28 04:51:00,0,,,,,,,,,,,,K,,,,,76.9,A,0,,0,1
201226,2018-10-28 05:00:00,03529,WMO,HWND6910,1,657,1011,4,7,340,8,23,0,,3,,,,,100,4000,1021.4,2,,111,,,0,,,0,,,0,0,2.3,1.1,1.8,1017,0,0,0,,0,0,1,1,1,,,1,,,,,1,1,1,101,101,101,,1,,1,,,,,,,,,,,1,,,,,2018-10-28 04:54:00,0,,,,,,,,,,,,K,,,,,90.8,A,0,,0,
203800,2018-10-28 05:00:00,03535,WMO,SYNOP,1,19187,1011,4,5,360,10,,0,,8,,,,,60,5000,1021.4,1,,87,6,,135,,,0,,,0,0,4.3,2.5,3.6,1009.4,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-28 04:53:00,0,,,,,,,,,,,,K,,,,,88.3,A,0,,0,1
184195,2018-10-28 05:00:00,03544,WMO,CARLOS,1,595,1011,4,7,40,8,81,0,,7,,,,,100,1700,1020.7,5,,117,4,,141,,,0,,,0,0,3.9,2.8,3.5,1007.4,0,0,0,,0,0,1,1,1,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-28 10:01:00,0,,,,,,,,,,,,K,,,,,93.1,A,0,,0,
184153,2018-10-28 05:00:00,4130,DCNN,CARLOS,1,542,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,2.8,2,2.5,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 04:58:00,0,,,,,,,,,,,,K,,,,,94.6,A,0,,0,
203468,2018-10-28 05:00:00,4202,DCNN,WADRAIN,1,554,1011,4,6,360,6,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4.5,2.4,3.7,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 05:05:00,0,,,,,,,,,,,,K,,,,,86.8,A,0,,0,1
200324,2018-10-28 05:00:00,4303,DCNN,CARLOS,1,30529,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,3.7,2,3,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 04:58:00,0,,,,,,,,,,,,K,,,,,88.2,A,0,,0,
203996,2018-10-28 05:00:00,4453,DCNN,WADRAIN,1,596,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4.7,2.5,3.8,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,2018-10-28 04:59:00,0,,,,,,,,,,,,K,,,,,85.5,A,0,,0,
201881,2018-10-28 05:00:00,4458,DCNN,WADRAIN,1,24102,1011,4,6,360,9,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4,2.4,3.4,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 05:03:00,0,,,,,,,,,,,,K,,,,,90,A,0,,0,1
203752,2018-10-28 05:00:00,4617,DCNN,WAMRAIN,1,622,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,1.7,0.5,1.3,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 04:58:00,0,,,,,,,,,,,,K,,,,,92.5,A,0,,0,
185179,2018-10-28 05:00:00,4787,DCNN,CARLOS,1,651,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,2.6,0.9,2,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 05:05:00,0,,,,,,,,,,,,K,,,,,89.3,A,0,,0,
204292,2018-10-28 05:00:00,4831,DCNN,AWSHRLY,1,658,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,2.5,1,1.9,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 04:57:00,0,,,,,,,,,,,,K,,,,,89.3,A,0,,0,
184250,2018-10-28 05:00:00,4835,DCNN,CARLOS,1,660,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,3.4,2.1,2.9,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 05:05:00,0,,,,,,,,,,,,K,,,,,91.4,A,0,,0,
201180,2018-10-28 05:00:00,EGBB,ICAO,HWND6910,1,593,1011,,0,10,11,,0,,,,,,,0,1000,0,3,,90,6,,126,8,,147,,,0,0,4,3,3.6,0,1021,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,1,,1,1,,1,,,,,,1,,,,2018-10-28 04:53:00,1208,,,,,,,,,,,,,,,,,93.4,A,0,,0,
196224,2018-10-28 05:00:00,EGNX,ICAO,CARLOS,1,18919,1011,,0,360,5,,0,,,,,,,0,1000,0,3,,102,,,0,,,0,,,0,0,3,2,2.6,0,1021,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,,,,,,,,,,,,1,,,,2018-10-28 04:46:00,1215,,,,,,,,,,,,,,,,,93,A,0,,0,
201221,2018-10-28 06:00:00,03354,WMO,HWND6910,1,556,1011,4,5,10,10,,0,,1,,,,,100,3500,1022.3,1,,141,,,0,,,0,,,0,0,4,1,2.8,1007.7,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,,,,,,,,,,,1,,,,1,2018-10-28 05:51:00,0,,,,,,,,,,,,K,,,,,79.8,A,0,,0,1
201226,2018-10-28 06:00:00,03529,WMO,HWND6910,1,657,1011,4,5,350,7,,0,,6,,,,,100,3500,1021.6,4,,99,3,,117,,,0,,,0,0,2.8,1.6,2.3,1017.1,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,101,101,101,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-28 05:53:00,0,,,,,,,,,,,,K,,,,,91,A,0,,0,
203800,2018-10-28 06:00:00,03535,WMO,SYNOP,1,19187,1011,4,5,350,9,,0,,6,,,,,100,5000,1021.6,1,,108,5,,141,,,0,,,0,0,3.6,1.5,2.8,1009.5,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-28 05:52:00,0,,,,,,,,,,,,K,,,,,86.2,A,0,,0,1
184195,2018-10-28 06:00:00,03544,WMO,CARLOS,1,595,1011,4,7,30,7,23,0,,8,,,,,30,2300,1021.1,3,,39,5,,81,,,0,,,0,0,3.9,3.2,3.6,1007.8,0,0,0,,0,0,1,1,1,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-28 10:01:00,0,,,,,,,,,,,,K,,,,,94.9,A,0,,0,
184153,2018-10-28 06:00:00,4130,DCNN,CARLOS,1,542,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,3.2,1.5,2.5,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 06:00:00,0,,,,,,,,,,,,K,,,,,87.8,A,0,,0,
203468,2018-10-28 06:00:00,4202,DCNN,WADRAIN,1,554,1011,4,6,10,7,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4.9,1.3,3.5,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 06:05:00,0,,,,,,,,,,,,K,,,,,77.7,A,0,,0,1
200324,2018-10-28 06:00:00,4303,DCNN,CARLOS,1,30529,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,3.5,1.3,2.7,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 05:58:00,0,,,,,,,,,,,,K,,,,,86.4,A,0,,0,
203996,2018-10-28 06:00:00,4453,DCNN,WADRAIN,1,596,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4.5,2.7,3.8,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,2018-10-28 06:01:00,0,,,,,,,,,,,,K,,,,,88.5,A,0,,0,
201881,2018-10-28 06:00:00,4458,DCNN,WADRAIN,1,24102,1011,4,6,20,8,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,4,1.7,3.1,0,0,0,0,,0,0,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 06:03:00,0,,,,,,,,,,,,K,,,,,85,A,0,,0,1
203752,2018-10-28 06:00:00,4617,DCNN,WAMRAIN,1,622,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,1.2,0.2,0.8,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 06:01:00,0,,,,,,,,,,,,K,,,,,92.3,A,0,,0,
185179,2018-10-28 06:00:00,4787,DCNN,CARLOS,1,651,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,2.2,0.8,1.7,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 06:05:00,0,,,,,,,,,,,,K,,,,,90.9,A,0,,0,
204292,2018-10-28 06:00:00,4831,DCNN,AWSHRLY,1,658,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,3.2,1.7,2.6,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 05:57:00,0,,,,,,,,,,,,K,,,,,89.6,A,0,,0,
184250,2018-10-28 06:00:00,4835,DCNN,CARLOS,1,660,1011,4,6,0,0,,0,,,,,,,0,0,0,,,0,,,0,,,0,,,0,0,3.9,2,3.1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,2018-10-28 06:08:00,0,,,,,,,,,,,,K,,,,,86.5,A,0,,0,
201180,2018-10-28 06:00:00,EGBB,ICAO,HWND6910,1,593,1011,,0,360,10,,0,,,,,,,0,1000,0,3,,102,,,0,,,0,,,0,0,4,2,3.2,0,1021,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,,,,,,,,,,,,1,,,,2018-10-28 05:49:00,1152,,,,,,,,,,,,,,,,,86.7,A,0,,0,
196224,2018-10-28 06:00:00,EGNX,ICAO,CARLOS,1,18919,1011,,0,360,7,,0,,,,,,,0,1000,0,6,,132,,,0,,,0,,,0,0,3,2,2.6,0,1021,0,0,8,0,0,1,1,,,,,,,,,,1,,1,1,1,,1,,1,,,,,,,,,,,,1,,,,2018-10-28 05:52:00,1149,,,,,,,,,,,,,,,,,93,A,0,,0,
201221,2018-10-28 07:00:00,03354,WMO,HWND6910,1,556,1011,4,5,10,12,,0,,0,,,,,250,4000,1022.4,,,0,,,0,,,0,,,0,0,4,0.6,2.7,1007.8,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,1,,,,1,2018-10-28 06:51:00,0,,,,,,,,,,,,K,,,,,78.2,A,0,,0,1
201226,2018-10-28 07:00:00,03529,WMO,HWND6910,1,657,1011,4,5,330,6,,0,,6,,,,,100,4000,1022,6,,120,,,0,,,0,,,0,0,2.5,1.4,2.1,1017.6,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,101,101,101,,1,,1,,,,,,,,,,,1,,,,,2018-10-28 06:54:00,0,,,,,,,,,,,,K,,,,,92.7,A,0,,0,
203800,2018-10-28 07:00:00,03535,WMO,SYNOP,1,19187,1011,4,5,360,8,,0,,5,,,,,100,4500,1021.8,2,,126,4,,150,,,0,,,0,0,3.3,1.3,2.5,1009.8,0,0,0,,0,0,1,1,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,,1,,,,,,,,1,,,,,2018-10-28 06:52:00,0,,,,,,,,,,,,K,,,,,86,A,0,,0,1
